classification,gutenberg_id,title,author,paragraph_text,word_count,paragraph_count,suitable,reasoning,canonical_answer,distractors,keyword_flags,difficulty_tier,tier,pipeline_version,status
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Myself moving forward then and now and forever, Gathering and showing more always and with velocity, Infinite and omnigenous, and the like of these among them, Not too exclusive toward the reachers of my remembrancers, Picking out here one that I love, and now go with him on brotherly terms.",50,1,false,"Q3 accessibility failure: passage is schema-gated. The tone signal — if any — depends on understanding Whitman's specific poetic project of cosmic self-expansion and democratic brotherhood, which is a novel-level metaphor system not decodable from words on the page alone. 'Omnigenous,' 'remembrancers,' and the self-referential 'myself moving forward' require contextual scaffolding unavailable to a Title I 9th grader without external schema. Additionally, Q2 fails because the dominant signal is lyrical self-description/expansive imagery rather than a discriminable author attitude; and Q4 fails due to severe vocabulary density ('omnigenous,' 'remembrancers') and syntactic compression that would block access before tone-reading could begin.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","I ascend to the foretruck, I take my place late at night in the crow’s-nest, We sail the arctic sea, it is plenty light enough, Through the clear atmosphere I stretch around on the wonderful beauty, The enormous masses of ice pass me and I pass them, the scenery is plain in all directions, The white-topt mountains show in the distance, I fling out my fancies toward them, We are approaching some great battle-field in which we are soon to be engaged, We pass the colossal outposts of the encampment, we pass with still feet and caution, Or we are entering by the suburbs some vast and ruin’d city, The blocks and fallen architecture more than all the living cities of the globe.",123,1,false,"Q2 and Q4: The passage is a dense accumulation of vivid descriptive imagery — arctic scenery, ice masses, mountains, battlefield, ruined city — with no stable, dominant author-attitude signal that can be cleanly named from canonical vocabulary. The tone is reverent or awestruck in places, but the rapid scene-shifting (arctic → battlefield → ruined city) distributes cognitive load across imagistic description and prevents any single tone from dominating. Additionally, the verse-prose hybrid structure (Whitman's characteristic long-line catalog) and the shifting metaphorical frames ('battlefield,' 'ruin'd city') create cognitive overload for a Title I 9th grader attempting to isolate author attitude from description. The format exclusion for verse/poetry is also a concern — while printed as prose here, the passage exhibits Whitman's characteristic free verse catalog structure.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","I understand the large hearts of heroes, The courage of present times and all times, How the skipper saw the crowded and rudderless wreck of the steamship, and Death chasing it up and down the storm, How he knuckled tight and gave not back an inch, and was faithful of days and faithful of nights, And chalk’d in large letters on a board, Be of good cheer, we will not desert you; How he follow’d with them and tack’d with them three days and would not give it up, How he saved the drifting company at last, How the lank loose-gown’d women look’d when boated from the side of their prepared graves, How the silent old-faced infants and the lifted sick, and the sharp-lipp’d unshaved men; All this I swallow, it tastes good, I like it well, it becomes mine, I am the man, I suffer’d, I was there.",149,1,false,"Q4: The passage is verse (Whitman free verse) presented as prose, and additionally presents severe cognitive overload for a Title I 9th grader. The archaic contracted forms ('lipp'd', 'gown'd', 'tack'd', 'chalk'd'), the dense anaphoric cascade of 'How...' clauses, and the compressed final shift ('All this I swallow, it tastes good... I am the man, I suffer'd, I was there') pile multiple demands simultaneously — syntactic parsing, figurative register shifts, and voice identification — that would block target skill access before it can be isolated. Q5 further fails because the reverential/earnest tone signal is present but the passage's single unbroken paragraph structure and compressed final lines yield fewer than 3-4 cleanly discrete pointable evidence elements at distinct signal levels sufficient for discrimination item construction.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","The disdain and calmness of martyrs, The mother of old, condemn’d for a witch, burnt with dry wood, her children gazing on, The hounded slave that flags in the race, leans by the fence, blowing, cover’d with sweat, The twinges that sting like needles his legs and neck, the murderous buckshot and the bullets, All these I feel or am.",60,1,false,"Q3: The passage contains two historically specific images — the witch-burning and the hounded slave — that function as tone carriers only if the reader already holds schema about these events. The witch trial reference ('condemn'd for a witch, burnt with dry wood') gives minimal contextualization but relies on period-specific cultural knowledge to carry weight as a target of reverence or sympathy rather than mere description. More critically, 'the hounded slave that flags in the race' requires the reader to understand the institution of American chattel slavery and slave-catching to decode Whitman's sympathetic-to-reverential stance toward the subject. Without that schema, 'hounded slave' and 'murderous buckshot' read as violent imagery but do not reliably signal the author's attitude. The tone detection is schema-gated, not self-contained. Q4 also fails: the compressed catalog syntax, archaic diction ('flags in the race,' 'blowing,' 'twinges'), and the final metaphysical pivot ('All these I feel or am') create significant cognitive overload for a Title I 9th grader, with the climactic identification claim requiring interpretive labor that competes with tone-detection as the primary task. Q5 fails because the passage is verse (poetry format from Leaves of Grass), which is an explicit format exclusion, and because the dominant signal is ambiguous between sympathy, reverence, and identification — insufficient for clean 5c construction — with too few discrete non-supporting elements for 5a.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","I am the hounded slave, I wince at the bite of the dogs, Hell and despair are upon me, crack and again crack the marksmen, I clutch the rails of the fence, my gore dribs, thinn’d with the ooze of my skin, I fall on the weeds and stones, The riders spur their unwilling horses, haul close, Taunt my dizzy ears and beat me violently over the head with whip-stocks.",70,1,false,"Q2 and Q4: The passage is dominated by visceral physical action and character suffering (the slave's physical agony, the pursuers' violence), not by a detectable author attitude signal. The tone_misreading skill requires a student to separate what a character feels from what the author's word choice communicates about the author's stance — but here the first-person speaker IS the slave, collapsing the author-character distinction. The dominant cognitive work is tracking graphic physical event sequence, not detecting authorial attitude through irony, emphasis, or strategic inclusion/withholding. Q4 fails additionally because the archaic diction ('gore dribs,' 'thinn'd with the ooze,' 'whip-stocks') and compressed violent imagery create vocabulary and sensory overload that would block access for a Title I 9th grader before tone detection can begin. Format exclusion also applies: this is verse rendered as prose (from Leaves of Grass), which under format exclusions should be rejected when prose is expected.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","I am the mash’d fireman with breast-bone broken, Tumbling walls buried me in their debris, Heat and smoke I inspired, I heard the yelling shouts of my comrades, I heard the distant click of their picks and shovels, They have clear’d the beams away, they tenderly lift me forth.",49,1,false,"Q2 DOMINANCE: The dominant cognitive work in this passage is character/speaker emotion and vivid sensory scene-setting (the experience of being trapped, rescued), not detection of the author's attitude toward the subject. The word 'tenderly' is the only clear author-attitude signal; it is a single word embedded in a scene dominated by physical action and first-person experiential narration. The reader's primary cognitive engagement is tracking the speaker's experience, not reading Whitman's authorial stance toward firemen or heroism. Tone-reading is a secondary feature beneath plot action and character emotion. Additionally, Q5 fails: only one pointable target-supporting element ('they tenderly lift me forth') exists; the passage lacks sufficient evidence density to construct a discrimination item with 2+ supporting and 2+ non-supporting pointable elements at distinct signal levels.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","I lie in the night air in my red shirt, the pervading hush is for my sake, Painless after all I lie exhausted but not so unhappy, White and beautiful are the faces around me, the heads are bared of their fire-caps, The kneeling crowd fades with the light of the torches.",52,1,false,"Q2/Q3: The passage is a single dense imagistic fragment from a poem (verse format) whose tonal signal — wistful, solemn, tender — cannot be cleanly isolated from scene description, first-person emotional state, and symbolism without external schema. The scene (torches, fire-caps, kneeling crowd, exhausted speaker in red shirt) requires period-specific and source-work context to decode: is this a battlefield? a fire rescue? a ritual? The reader cannot determine what the author's attitude toward the subject IS because the subject itself is not identifiable from the passage alone. The tonal signal is embedded inside an imagistic scene that is schema-gated. Additionally, this is verse/poetry format, which is an explicit format exclusion for this classification.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","I take part, I see and hear the whole, The cries, curses, roar, the plaudits for well-aim’d shots, The ambulanza slowly passing trailing its red drip, Workmen searching after damages, making indispensable repairs, The fall of grenades through the rent roof, the fan-shaped explosion, The whizz of limbs, heads, stone, wood, iron, high in the air.",56,1,false,"Q4 and Q5 fail. The passage is a single dense catalog of war imagery with no tonal pivot, no authorial commentary, and no contrast between elements at different signal levels. The tone (solemn, unflinching, possibly reverent or detached) is embedded entirely in the accumulation of imagery rather than in any discrete, pointable craft move. For a Title I 9th grader, the compressed archaic diction ('ambulanza,' 'well-aim'd,' 'plaudits,' 'rent roof', 'whizz of limbs') creates vocabulary density that blocks access before tone can even be registered. Q5 fails because all six elements operate at the same register — unmediated war detail — making it impossible to construct a discrimination item with meaningful foils. There are no non-supporting elements at a different signal level; everything is equally dense war imagery. No 5a/5b discrimination is constructable. No clean dominant tone label emerges clearly enough from page-alone reading by a struggling 9th grader to support 5c. No identifiable craft pivot or structural feature for 5d.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Retreating they had form’d in a hollow square with their baggage for breastworks, Nine hundred lives out of the surrounding enemies, nine times their number, was the price they took in advance, Their colonel was wounded and their ammunition gone, They treated for an honorable capitulation, receiv’d writing and seal, gave up their arms and march’d back prisoners of war.",60,1,false,"Q2 dominance failure: the passage is primarily a compressed narrative sequence — military retreat, defensive formation, casualties inflicted, capitulation, surrender — and any tone signal is subordinate to the plot-action reporting. The dominant cognitive work for a student is tracking what happened, not reading the author's attitude. While there is a faint admiring or solemn undertone in phrases like 'honorable capitulation' and the precise accounting of 'nine times their number,' these signals are embedded within and subordinated to the event narration. The tone does not rise to dominance. Q5 also fails: the passage has too few discrete pointable elements outside of action-description to construct a clean discrimination item — the supporting tone elements are sparse and blended into narrative, leaving insufficient non-supporting foils at distinct signal levels for 5a or 5c to function. 5b fails due to single-paragraph density. 5d has no identifiable craft pivot.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","They were the glory of the race of rangers, Matchless with horse, rifle, song, supper, courtship, Large, turbulent, generous, handsome, proud, and affectionate, Bearded, sunburnt, drest in the free costume of hunters, Not a single one over thirty years of age.",41,1,false,"Q5 fail: passage is a single dense catalog of admiring descriptors with insufficient signal differentiation for item construction. Nearly every element carries the same admiring/reverent tone — there are no genuinely non-supporting elements at a different signal level. The passage is tonally monolithic, making evidence discrimination impossible and distractor construction for 5c implausible given the unambiguous uniformity of praise.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","None obey’d the command to kneel, Some made a mad and helpless rush, some stood stark and straight, A few fell at once, shot in the temple or heart, the living and dead lay together, The maim’d and mangled dug in the dirt, the new-comers saw them there, Some half-kill’d attempted to crawl away, These were despatch’d with bayonets or batter’d with the blunts of muskets, A youth not seventeen years old seiz’d his assassin till two more came to release him, The three were all torn and cover’d with the boy’s blood.",93,1,false,"Q2/Q4: The passage is dominated by graphic, kinetic battlefield violence — the cognitive work is processing brutal action and visceral imagery, not detecting authorial tone. The author's attitude (solemn, indignant, sympathetic) is present but heavily subordinated beneath the overwhelming flood of physical horror. A student's attention is consumed by what is happening, not by how the author feels about it. Additionally, the cascade of violent imagery ('batter'd with the blunts of muskets,' 'torn and cover'd with the boy's blood') creates significant cognitive overload that blocks clean tone-detection work. The passage also contains content that may cause student harm in a Title I cohort given its graphic violence against a minor ('A youth not seventeen years old').",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Our foe was no skulk in his ship I tell you, (said he,) His was the surly English pluck, and there is no tougher or truer, and never was, and never will be; Along the lower’d eve he came horribly raking us.",42,1,false,"Q3: The tone signal — a speaker admiringly praising an enemy's fighting quality — is partially readable from word choice ('surly English pluck,' 'tougher or truer'), but the full ironic or admiring register depends on schema the passage does not supply. A Title I 9th grader has no way to know who 'he' is, what naval battle this refers to, what 'lower'd eve' means in context, or what 'raking' signifies as a naval maneuver. The phrase 'horribly raking us' reads as violent chaos rather than a tribute to enemy courage without period-specific naval warfare knowledge. The admiring-enemy-opponent tone is schema-gated behind historical/military context not contained in the passage. Additionally, Q4 fails: 'lower'd eve,' 'surly English pluck,' and 'horribly raking us' create compounding vocabulary and syntactic barriers that would block a Title I 9th grader from accessing even the surface meaning, let alone the tone signal. Q5 also fails: fewer than 3-4 discrete pointable elements at distinct signal levels; the passage is too short and too opaque for evidence discrimination or clean concept identification.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Fighting at sun-down, fighting at dark, Ten o’clock at night, the full moon well up, our leaks on the gain, and five feet of water reported, The master-at-arms loosing the prisoners confined in the after-hold to give them a chance for themselves.",42,1,false,"Q2/Q3: The passage is a dense action-and-event sequence — a sinking ship, night fighting, rising water, freed prisoners — and the dominant cognitive work is tracking plot events, not detecting authorial tone. Any tone signal (solemnity, reverence, gravity) is buried beneath the scene description and requires the reader to already know the source work context (a famous naval battle from the Revolutionary War) to understand why Whitman chose this moment and what attitude he projects onto it. Without that external schema, the passage reads as a neutral, almost documentary list of crisis details. The authorial attitude is not recoverable from words on the page alone.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","I troop forth replenish’d with supreme power, one of an average unending procession, Inland and sea-coast we go, and pass all boundary lines, Our swift ordinances on their way over the whole earth, The blossoms we wear in our hats the growth of thousands of years.",46,1,false,"Q3: The tone signal — grandiose, reverent, triumphant — is present in word choice ('supreme power,' 'unending procession,' 'whole earth'), but the passage is schema-gated in critical ways. The 'we' is unidentified; the 'swift ordinances' requires knowing what ordinances are and who issues them; 'blossoms we wear in our hats the growth of thousands of years' is a symbolic claim that only resolves if the reader understands the Whitman 'democratic masses' conceit. Without that framework, a Title I 9th grader cannot determine whether the speaker is earnest, ironic, or grandiose-delusional — the tone identification collapses. Additionally rejected on Q4: the syntax is compressed and archaic ('replenish'd,' 'inland and sea-coast we go,' 'swift ordinances on their way'), creating a vocabulary and syntactic density barrier that would block access before tone work begins. On Q5: the passage is a single dense sentence with no internal contrast, no tonal pivot, and insufficient discrete pointable elements to construct a discrimination item.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Behavior lawless as snow-flakes, words simple as grass, uncomb’d head, laughter, and naivete, Slow-stepping feet, common features, common modes and emanations, They descend in new forms from the tips of his fingers, They are wafted with the odor of his body or breath, they fly out of the glance of his eyes.",52,1,false,"Q2/Q3/Q4: The passage is a dense Whitman free-verse poem fragment that fails on multiple grounds. The dominant signal is lyric description and symbolism, not a cleanly readable authorial tone. The referent of 'his' is unspecified in the passage — detecting whether this is reverent, admiring, or celebratory depends on knowing the surrounding poem's subject (a generic laborer, a poet figure, or Whitman himself), which is schema-gated. Without that referent, a 9th grader cannot anchor the tone reading. Additionally, the passage is verse poetry, which triggers the format exclusion. Dense figurative compression ('wafted with the odor of his body,' 'fly out of the glance of his eyes') and archaic diction ('naivete,' 'emanations,' 'uncomb'd') create cognitive overload that would block access for a Title I 9th grader.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Man or woman, I might tell how I like you, but cannot, And might tell what it is in me and what it is in you, but cannot, And might tell that pining I have, that pulse of my nights and days.",42,1,false,"Q5 fail: passage is too short and elementally sparse to support any standard item pattern. The entire passage is a single tripled anaphoric construction ('And might tell... but cannot') with only one tonal register and no foil elements. There are not 2+ non-supporting pointable elements distinct from the target signal, making evidence discrimination impossible. 5c fails because the dominant concept is genuinely ambiguous — the tone reads as earnest/wistful/tender with roughly equal plausibility, producing no clean dominant signal for a discrimination item. 5d fails because the only craft feature is the anaphoric repetition itself, which carries the same signal throughout with no pivot or structural contrast.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","You there, impotent, loose in the knees, Open your scarf’d chops till I blow grit within you, Spread your palms and lift the flaps of your pockets, I am not to be denied, I compel, I have stores plenty and to spare, And any thing I have I bestow.",49,1,false,"Q3: The passage is schema-gated and poetically dense. The speaker address ('You there, impotent, loose in the knees') and commands ('Open your scarf'd chops,' 'Spread your palms') require the student to determine who or what is being addressed to read the tone — is this mocking a person, addressing the earth, addressing the reader, apostrophizing an abstraction? Without that anchor, the tone signal (earnest generosity vs. contemptuous command vs. solemn declaration) cannot be reliably decoded from words on the page alone. Additionally, Q4 fails: 'scarf'd chops,' 'impotent, loose in the knees,' and the archaic imperative syntax create a vocabulary and register density that would block access for a Title I 9th grader before they could do the tonal work. Q5 fails because the passage lacks sufficient neutral or contrasting pointable elements — every phrase is in the same commanding register, leaving no foil elements for discrimination.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Sleep--I and they keep guard all night, Not doubt, not decease shall dare to lay finger upon you, I have embraced you, and henceforth possess you to myself, And when you rise in the morning you will find what I tell you is so.",44,1,false,"Q2 dominance fail: the dominant signal is a complex blend of symbolism, intimate metaphor (sleep as personified entity, possession, protection), and lyric voice — the author's tone (reverent, earnest, tender) is present but subordinate to the figurative/symbolic layer students must first decode. Q4 isolation fail: the passage is verse/poetry in prose disguise with dense metaphorical compression ('embrace,' 'possess,' 'keep guard,' sleep as addressee), creating cognitive overload for a Title I 9th grader who must simultaneously decode who is speaking, who is being addressed, and what 'sleep' represents before tone can be assessed. The verse/poetry format exclusion also applies — this is a Whitman poem rendered without line breaks but retaining all lyric characteristics.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Ever the hard unsunk ground, Ever the eaters and drinkers, ever the upward and downward sun, ever the air and the ceaseless tides, Ever myself and my neighbors, refreshing, wicked, real, Ever the old inexplicable query, ever that thorn’d thumb, that breath of itches and thirsts, Ever the vexer’s hoot! hoot! till we find where the sly one hides and bring him forth, Ever love, ever the sobbing liquid of life, Ever the bandage under the chin, ever the trestles of death.",82,1,false,"Q2/Q3/Q4 triple failure: The dominant cognitive work in this passage is symbolic/imagistic interpretation, not tone detection. The cumulative catalog structure produces an atmospheric/emotional effect (reverence, wonder, existential weight) but the author's attitude toward any identifiable subject cannot be cleanly named from the words on the page alone. Q3 fails because key image clusters — 'thorn'd thumb,' 'vexer's hoot,' 'bandage under the chin,' 'trestles of death' — require interpretive schema to parse as attitudinal signals rather than purely symbolic imagery. A Title I 9th grader would not be able to determine whether Whitman is reverent, wistful, solemn, or earnest without outside interpretive context about Whitman's cosmological project. Q4 fails because the anaphoric catalog ('Ever the...') combined with dense figurative compression creates severe cognitive overload — vocabulary density and layered symbolism block access to the tone signal before the student can even begin to isolate it.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Here and there with dimes on the eyes walking, To feed the greed of the belly the brains liberally spooning, Tickets buying, taking, selling, but in to the feast never once going, Many sweating, ploughing, thrashing, and then the chaff for payment receiving, A few idly owning, and they the wheat continually claiming.",53,1,false,"Q4: The passage is verse/poetry (Whitman's free verse from Leaves of Grass), which is excluded under the additional format exclusions. Beyond format, the syntax is inverted and archaic throughout ('dimes on the eyes walking,' 'the chaff for payment receiving,' 'they the wheat continually claiming'), creating a severe syntax barrier that would block a Title I 9th grader from parsing individual clauses reliably enough to locate tone signals. The cognitive load of decoding the inverted grammar competes with and overrides the tone-reading task. Q5 also fails: the passage is a single dense verse block with no clearly neutral or non-supporting discrete elements — every image is part of the indignant/critical signal, leaving no foil elements for evidence discrimination in 5a or 5b, no clean single concept anchor for 5c (critical vs. indignant vs. bitter are all equally plausible), and the craft is diffused across parallel syntactic inversions with no single identifiable pivot for 5d.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","The little plentiful manikins skipping around in collars and tail’d coats I am aware who they are, (they are positively not worms or fleas,) I acknowledge the duplicates of myself, the weakest and shallowest is deathless with me, What I do and say the same waits for them, Every thought that flounders in me the same flounders in them.",59,1,false,"Q3 accessibility failure: the tone signal is partially schema-gated and the passage is verse, not prose. The word 'manikins' and the phrase 'collars and tail'd coats' carry the mocking/contemptuous register, but a Title I 9th grader cannot reliably decode the ironic pivot — where Whitman simultaneously demeans ('manikins,' 'weakest and shallowest') and elevates ('deathless with me,' 'duplicates of myself') — without cultural-register knowledge of 19th-century social class signaling embedded in that dress imagery. The tonal complexity (contemptuous surface layered over democratic reverence) requires period-specific schema to resolve which attitude is dominant. Additionally, Q4 fails: the passage is poetry/verse with archaic syntax ('tail'd coats,' 'flounders in me the same flounders in them') that creates a syntax barrier exceeding Title I 9th grade accessibility thresholds. Q5 also fails: the tonal signal is genuinely ambiguous between contemptuous, ironic, and earnest/reverent, making 5c unconstructable without distractor collapse, and the single dense verse unit lacks the discrete pointable element density for 5a or 5b.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Not words of routine this song of mine, But abruptly to question, to leap beyond yet nearer bring; This printed and bound book--but the printer and the printing-office boy? The well-taken photographs--but your wife or friend close and solid in your arms? The black ship mail’d with iron, her mighty guns in her turrets--but the pluck of the captain and engineers? In the houses the dishes and fare and furniture--but the host and hostess, and the look out of their eyes? The sky up there--yet here or next door, or across the way? The saints and sages in history--but you yourself? Sermons, creeds, theology--but the fathomless human brain, And what is reason? and what is love? and what is life?",120,1,false,"Q4: The passage is verse/poetry formatted as prose, and the dense syntactic inversions, archaic constructions, and compressed rhetorical parallelism create significant cognitive overload for a Title I 9th grader. The fragmented, elliptical structure ('Not words of routine this song of mine, But abruptly to question, to leap beyond yet nearer bring') requires parsing that would block access to the tone signal rather than illuminate it. Additionally, Q5 fails: while the earnest/reverent tone toward the human over the institutional is detectable, the passage is a single compressed rhetorical unit with no clear foil elements — every clause performs essentially the same move (human essence > material/institutional form), leaving insufficient contrast among pointable elements to construct a discrimination item. 5a fails: fewer than 2 genuinely non-supporting elements at a distinct signal level. 5b fails: insufficient density of discrete separable elements. 5c fails: the dominant concept is identifiable but the passage is format-excluded as verse. 5d fails: no single identifiable craft pivot — the anaphoric structure is uniform throughout with no shift.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Be at peace bloody flukes of doubters and sullen mopers, I take my place among you as much as among any, The past is the push of you, me, all, precisely the same, And what is yet untried and afterward is for you, me, all, precisely the same.",48,1,false,"Q2/Q3/Q4 compound failure: The passage is dense, compressed, and philosophically abstract in a way that obscures any single dominant tone signal. 'Bloody flukes of doubters and sullen mopers' is the most tonally charged phrase, but whether it is affectionate, mocking, indignant, or earnest is genuinely ambiguous without broader Whitman context. The tone toward doubters and mopers — is he embracing them, chastising them, or identifying with them? — cannot be resolved from the passage alone. The phrase 'I take my place among you as much as among any' complicates any reading of contempt or dismissal. The remaining lines shift into abstract philosophical declaration about past and future, which carries a different and competing signal (solemn/earnest). No single canonical tone term dominates. Additionally, the syntactic compression and archaic phrasing ('the push of you, me, all') create a vocabulary and syntax barrier that would block a Title I 9th grader before they can engage the tone question. The passage is also verse, which triggers the format exclusion under Q4.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","It cannot fall the young man who died and was buried, Nor the young woman who died and was put by his side, Nor the little child that peep’d in at the door, and then drew back and was never seen again, Nor the old man who has lived without purpose, and feels it with bitterness worse than gall, Nor him in the poor house tubercled by rum and the bad disorder, Nor the numberless slaughter’d and wreck’d, nor the brutish koboo call’d the ordure of humanity, Nor the sacs merely floating with open mouths for food to slip in, Nor any thing in the earth, or down in the oldest graves of the earth, Nor any thing in the myriads of spheres, nor the myriads of myriads that inhabit them, Nor the present, nor the least wisp that is known.",141,1,false,"Q2 DOMINANCE FAIL: The passage is a dense, single-sentence catalog of suffering and death. The dominant cognitive work is processing symbolic accumulation and cosmic scope — not detecting an author's distinct attitude toward a subject. Any tone signal (solemn? reverent? sympathetic? indignant?) is ambiguous and subordinate to the overwhelming descriptive and rhetorical listing structure. Q3 ACCESSIBILITY FAIL: 'koboo' and 'ordure of humanity' require period-specific or colonial-taxonomic knowledge to interpret; 'tubercled by rum' requires medical/period schema. These are not resolvable from sentence context alone for a Title I 9th grader, and they occur at key attitudinal moments in the list — meaning the tone signal for those segments is schema-gated. Q4 ISOLATION FAIL: Archaic diction density ('peep'd', 'koboo', 'ordure', 'tubercled', 'gall', 'wisp', 'myriads of spheres'), run-on anaphoric syntax across an unparagraphed single sentence of 141 words, and multiple unfamiliar cultural referents create compounding cognitive overload that would block access before tone work could begin. Q5 FAIL: No clean item can be constructed — the passage lacks pointable non-supporting elements (the entire passage is uniform accumulation), and the dominant concept is too ambiguous between solemn, sympathetic, wistful, and cosmic-indifferent to support 5c discrimination. ADDITIONAL FORMAT FLAG: Passage is verse in prose disguise — Whitman's Leaves of Grass is poetry; the anaphoric 'Nor...Nor...Nor' structure is verse rhetoric, not prose. Should be rejected on format grounds as well.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","Rise after rise bow the phantoms behind me, Afar down I see the huge first Nothing, I know I was even there, I waited unseen and always, and slept through the lethargic mist, And took my time, and took no hurt from the fetid carbon.",45,1,false,"Q3 accessibility failure: the passage is schema-gated behind Whitman's cosmic evolutionary mysticism and transcendentalist philosophy. Phrases like 'huge first Nothing,' 'lethargic mist,' and 'fetid carbon' require the reader to already understand Whitman's metaphysical framework of the soul's pre-existence and cosmic evolution to decode any authorial attitude. Without that schema, the passage reads as opaque imagery with no recoverable tone signal. Q2 also fails because the dominant cognitive work is symbolic/philosophical decoding, not tone detection. Q4 fails because the syntax, diction density ('lethargic mist,' 'fetid carbon,' 'phantoms behind me'), and abstract cosmological concepts create severe cognitive overload that would block a Title I 9th grader from accessing any target skill.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","My lovers suffocate me, Crowding my lips, thick in the pores of my skin, Jostling me through streets and public halls, coming naked to me at night, Crying by day, Ahoy! from the rocks of the river, swinging and chirping over my head, Calling my name from flower-beds, vines, tangled underbrush, Lighting on every moment of my life, Bussing my body with soft balsamic busses, Noiselessly passing handfuls out of their hearts and giving them to be mine.",78,1,false,"Q2 dominance fail: The passage is a dense lyric-mystical accumulation of imagery — the primary cognitive work required is decoding the extended metaphor of nature/lovers fusing with the speaker's identity, not identifying authorial tone as distinct from character emotion or mood. Tone (reverent, ecstatic, earnest) is present but is subordinate to the symbolic and figurative layering. Q3 accessibility fail: The passage operates as a novel-level metaphor from Whitman's Leaves of Grass — 'my lovers' as cosmic, pantheistic forces representing nature, democracy, and humanity only functions if the reader understands Whitman's project. A Title I 9th grader reading in isolation will likely interpret 'lovers' as literal romantic figures and misread the passage entirely. The target skill detection depends on understanding that this is not about romantic love but about an authorial stance toward existence — schema-gated. Q4 isolation fail: Archaic diction ('bussing,' 'balsamic busses,' 'Ahoy!'), dense accumulative syntax, and layered figurative language create severe cognitive overload that would block access to the tone signal before a student could evaluate it.",,,,,,v3,rejected_by_filter
tone_misreading,1322,Leaves of Grass,"Whitman, Walt","There is no stoppage and never can be stoppage, If I, you, and the worlds, and all beneath or upon their surfaces, were this moment reduced back to a pallid float, it would not avail the long run, We should surely bring up again where we now stand, And surely go as much farther, and then farther and farther.",59,1,false,"Q5 failure: The passage is a single short sentence-cluster with too few discrete pointable elements to construct a viable discrimination item. The tone is earnest/reverent throughout with no contrasting or neutral foil elements — every phrase carries the same signal (cosmic optimism, forward momentum). There are not 2+ non-supporting elements to discriminate against, so 5a fails. Density is insufficient for 5b. For 5c, the dominant concept is present but distractors are hard to make genuinely tempting because the signal is uniform and unambiguous — no surface-level misdirection exists within the passage. No identifiable craft pivot or structural shift for 5d; the anaphoric 'farther and farther' reinforces the single signal rather than creating a discriminable structural moment.",,,,,,v3,rejected_by_filter
