classification,gutenberg_id,title,author,paragraph_text,word_count,paragraph_count,suitable,reasoning,canonical_answer,distractors,keyword_flags,difficulty_tier,tier,pipeline_version,status
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","In the widest and noblest sense he was a poet. He comprehended, moreover, the true character, the august aims, the supreme majesty and dignity of the poetic sentiment. The fullest, if not the sole proper satisfaction of this sentiment he instinctively felt to lie in the creation of novel forms of beauty. Some peculiarities, either in his early education, or in the nature of his intellect, had tinged with what is termed materialism all his ethical speculations; and it was this bias, perhaps, which led him to believe that the most advantageous at least, if not the sole legitimate field for the poetic exercise, lies in the creation of novel moods of purely physical loveliness. Thus it happened he became neither musician nor poet—if we use this latter term in its every-day acceptation. Or it might have been that he neglected to become either, merely in pursuance of his idea that in contempt of ambition is to be found one of the essential principles of happiness on earth. Is it not indeed, possible that, while a high order of genius is necessarily ambitious, the highest is above that which is termed ambition? And may it not thus happen that many far greater than Milton have contentedly remained “mute and inglorious?” I believe that the world has never seen—and that, unless through some series of accidents goading the noblest order of mind into distasteful exertion, the world will never see—that full extent of triumphant execution, in the richer domains of art, of which the human nature is absolutely capable.",258,1,false,"Q1 fail: The passage does not create a mood in the reader detectable through diction, imagery, omission, or rhythm. It is a work of literary criticism and philosophical speculation — abstract argumentation about the nature of poetic genius and ambition. No canonical mood vocabulary applies (not ominous, not melancholy, not foreboding, not wistful, etc.). The dominant signal is discursive intellectual argument, not authorial mood-making directed at the reader.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","But here the voyager quits the vessel which has borne him so far, and descends into a light canoe of ivory, stained with arabesque devices in vivid scarlet, both within and without. The poop and beak of this boat arise high above the water, with sharp points, so that the general form is that of an irregular crescent. It lies on the surface of the bay with the proud grace of a swan. On its ermined floor reposes a single feathery paddle of satin-wood; but no oarsmen or attendant is to be seen. The guest is bidden to be of good cheer—that the fates will take care of him. The larger vessel disappears, and he is left alone in the canoe, which lies apparently motionless in the middle of the lake. While he considers what course to pursue, however, he becomes aware of a gentle movement in the fairy bark. It slowly swings itself around until its prow points toward the sun. It advances with a gentle but gradually accelerated velocity, while the slight ripples it creates seem to break about the ivory side in divinest melody—seem to offer the only possible explanation of the soothing yet melancholy music for whose unseen origin the bewildered voyager looks around him in vain.",211,1,false,"Q2 dominance fail: The target skill signal — a melancholy or wistful or eerily tranquil mood — is present but subordinate to the dominant cognitive work of the passage, which is descriptive narration of a fantastical scene. The reader's primary engagement is tracking the sequence of events and processing the ornate imagery of the canoe, the mysterious movement, and the music. The mood signal emerges only at the very end in a single phrase ('soothing yet melancholy music') and is not architecturally dominant throughout. Plot-adjacent description and visual/sensory spectacle carry the passage; mood is a late-arriving modifier rather than the primary cognitive work.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","What to make of all this, of course I knew not. Here was art undoubtedly—that did not surprise me—all roads, in the ordinary sense, are works of art; nor can I say that there was much to wonder at in the mere excess of art manifested; all that seemed to have been done, might have been done here—with such natural “capabilities” (as they have it in the books on Landscape Gardening)—with very little labor and expense. No; it was not the amount but the character of the art which caused me to take a seat on one of the blossomy stones and gaze up and down this fairy-like avenue for half an hour or more in bewildered admiration. One thing became more and more evident the longer I gazed: an artist, and one with a most scrupulous eye for form, had superintended all these arrangements. The greatest care had been taken to preserve a due medium between the neat and graceful on the one hand, and the pittoresque, in the true sense of the Italian term, on the other. There were few straight, and no long uninterrupted lines. The same effect of curvature or of color appeared twice, usually, but not oftener, at any one point of view. Everywhere was variety in uniformity. It was a piece of “composition,” in which the most fastidiously critical taste could scarcely have suggested an emendation.",232,1,false,"Q1 FAIL: The passage does not produce a detectable mood signal nameable from the canonical vocabulary. The dominant cognitive work is aesthetic analysis and craft appreciation — the narrator is evaluating a landscape as an art object, cataloguing its formal properties (curvature, variety, uniformity, composition). 'Bewildered admiration' is the narrator's interior state, not a mood the author constructs in the reader. None of the canonical terms (tense, melancholy, ominous, hopeful, eerie, foreboding, nostalgic, etc.) map cleanly onto what the passage produces in a reader. Q2 FAIL: The dominant signal is descriptive aesthetic criticism/analysis, not mood-creation. Q4 FAIL: Vocabulary density ('pittoresque,' 'superintended,' 'fastidiously,' 'emendation,' 'pittoresque in the true sense of the Italian term') creates cognitive overload for a Title I 9th grader without yielding a payoff in the target skill. Q5 FAIL: No discrete mood-supporting vs. mood-non-supporting evidence elements can be isolated because the passage does not generate a nameable reader mood; all elements are at the same register of analytical landscape description with no signal contrast.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","As no bell was discernible, I rapped with my stick against the door, which stood half open. Instantly a figure advanced to the threshold—that of a young woman about twenty-eight years of age—slender, or rather slight, and somewhat above the medium height. As she approached, with a certain modest decision of step altogether indescribable. I said to myself, “Surely here I have found the perfection of natural, in contradistinction from artificial grace.” The second impression which she made on me, but by far the more vivid of the two, was that of enthusiasm. So intense an expression of romance, perhaps I should call it, or of unworldliness, as that which gleamed from her deep-set eyes, had never so sunk into my heart of hearts before. I know not how it is, but this peculiar expression of the eye, wreathing itself occasionally into the lips, is the most powerful, if not absolutely the sole spell, which rivets my interest in woman. “Romance,” provided my readers fully comprehended what I would here imply by the word—“romance” and “womanliness” seem to me convertible terms: and, after all, what man truly loves in woman, is simply her womanhood. The eyes of Annie (I heard some one from the interior call her “Annie, darling!”) were “spiritual grey;” her hair, a light chestnut: this is all I had time to observe of her.",227,1,false,"Q1/Q2: The passage does not create a mood in the reader that can be named using the canonical vocabulary. The dominant signal is the narrator's admiration and idealization of a woman — this is character/narrator attitude and aesthetic philosophy, not authorial mood-creation targeting the reader. The passage reads as a character study and first-person romantic reflection, not as a mood-bearing scene. No canonical mood term (ominous, melancholy, wistful, eerie, foreboding, etc.) plausibly describes the reader's emotional experience of this passage.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","I would not, if I could, here or to-day, embody a record of my later years of unspeakable misery, and unpardonable crime. This epoch—these later years—took unto themselves a sudden elevation in turpitude, whose origin alone it is my present purpose to assign. Men usually grow base by degrees. From me, in an instant, all virtue dropped bodily as a mantle. From comparatively trivial wickedness I passed, with the stride of a giant, into more than the enormities of an Elah-Gabalus. What chance—what one event brought this evil thing to pass, bear with me while I relate. Death approaches; and the shadow which foreruns him has thrown a softening influence over my spirit. I long, in passing through the dim valley, for the sympathy—I had nearly said for the pity—of my fellow men. I would fain have them believe that I have been, in some measure, the slave of circumstances beyond human control. I would wish them to seek out for me, in the details I am about to give, some little oasis of fatality amid a wilderness of error. I would have them allow—what they cannot refrain from allowing—that, although temptation may have erewhile existed as great, man was never thus, at least, tempted before—certainly, never thus fell. And is it therefore that he has never thus suffered? Have I not indeed been living in a dream? And am I not now dying a victim to the horror and the mystery of the wildest of all sublunary visions?",249,1,false,"Q2: The dominant cognitive work is character interiority — a narrator confessing guilt, constructing self-justification, and anticipating death judgment. The reader is tracking a character's emotional and moral state (guilt, self-pity, desperation for sympathy), not detecting an authorial mood created in the reader. Any atmospheric signal (dread, haunting, foreboding) is subordinate to the character's first-person self-presentation. Q3: Multiple schema dependencies block accessibility for a Title I 9th grader: 'Elah-Gabalus' is a historical Roman emperor whose symbolic weight as an emblem of extreme depravity is entirely opaque without external knowledge and is not contextualized within the passage; 'sublunary' requires period-specific vocabulary knowledge not recoverable from sentence context alone; the rhetorical structure of a dying confessor seeking absolution draws on a cultural-religious register (deathbed confession, fate vs. free will theology) that is schema-gated rather than self-contained. Q4: Vocabulary density is severe — 'turpitude,' 'enormities,' 'Elah-Gabalus,' 'erewhile,' 'fain,' 'sublunary,' 'foreruns' — multiple blockers in a single paragraph would prevent a Title I 9th grader from accessing the passage at all, let alone isolating a mood signal.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Wilson’s rebellion was to me a source of the greatest embarrassment; the more so as, in spite of the bravado with which in public I made a point of treating him and his pretensions, I secretly felt that I feared him, and could not help thinking the equality which he maintained so easily with myself, a proof of his true superiority; since not to be overcome cost me a perpetual struggle. Yet this superiority—even this equality—was in truth acknowledged by no one but myself; our associates, by some unaccountable blindness, seemed not even to suspect it. Indeed, his competition, his resistance, and especially his impertinent and dogged interference with my purposes, were not more pointed than private. He appeared to be destitute alike of the ambition which urged, and of the passionate energy of mind which enabled me to excel. In his rivalry he might have been supposed actuated solely by a whimsical desire to thwart, astonish, or mortify myself; although there were times when I could not help observing, with a feeling made up of wonder, abasement, and pique, that he mingled with his injuries, his insults, or his contradictions, a certain most inappropriate, and assuredly most unwelcome affectionateness of manner. I could only conceive this singular behavior to arise from a consummate self-conceit assuming the vulgar airs of patronage and protection.",223,1,false,"Q1/Q2: The passage does not create a dominant mood in the reader detectable through canonical vocabulary. The passage is primarily an interior psychological analysis — a narrator rationalizing his rivalry with another character. The cognitive work demanded is character psychology and unreliable narration, not authorial mood-making. No canonical mood term (tense, melancholy, ominous, foreboding, etc.) cleanly names the dominant reader experience produced by this passage. The closest candidate might be 'unsettling,' but that signal is weak and subordinate to the dominant work of character analysis and self-justification.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Abased, humbled to the dust as I then was, it is probable that I should have resented this galling language by immediate personal violence, had not my whole attention been at the moment arrested by a fact of the most startling character. The cloak which I had worn was of a rare description of fur; how rare, how extravagantly costly, I shall not venture to say. Its fashion, too, was of my own fantastic invention; for I was fastidious to an absurd degree of coxcombry, in matters of this frivolous nature. When, therefore, Mr. Preston reached me that which he had picked up upon the floor, and near the folding doors of the apartment, it was with an astonishment nearly bordering upon terror, that I perceived my own already hanging on my arm, (where I had no doubt unwittingly placed it,) and that the one presented me was but its exact counterpart in every, in even the minutest possible particular. The singular being who had so disastrously exposed me, had been muffled, I remembered, in a cloak; and none had been worn at all by any of the members of our party with the exception of myself. Retaining some presence of mind, I took the one offered me by Preston; placed it, unnoticed, over my own; left the apartment with a resolute scowl of defiance; and, next morning ere dawn of day, commenced a hurried journey from Oxford to the continent, in a perfect agony of horror and of shame.",250,1,false,"Q2 dominance fail: the target skill signal (mood created in the reader) is subordinate to plot action and character emotion. The passage is primarily a narrative event sequence — the discovery of the duplicate cloak, the character's reaction, and his flight. The reader's cognitive work is tracking what happened and what it means (uncanny doubling, identity horror) rather than being immersed in an authorial mood construction. The dread/horror present is character-reported ('in a perfect agony of horror and of shame') rather than atmospherically built through diction, imagery, and rhythm as authorial choices working on the reader. The dominant primitive is plot/event revelation with character interiority, not mood architecture.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Presently I heard a slight groan, and I knew it was the groan of mortal terror. It was not a groan of pain or of grief—oh, no!—it was the low stifled sound that arises from the bottom of the soul when overcharged with awe. I knew the sound well. Many a night, just at midnight, when all the world slept, it has welled up from my own bosom, deepening, with its dreadful echo, the terrors that distracted me. I say I knew it well. I knew what the old man felt, and pitied him, although I chuckled at heart. I knew that he had been lying awake ever since the first slight noise, when he had turned in the bed. His fears had been ever since growing upon him. He had been trying to fancy them causeless, but could not. He had been saying to himself—“It is nothing but the wind in the chimney—it is only a mouse crossing the floor,” or “It is merely a cricket which has made a single chirp.” Yes, he had been trying to comfort himself with these suppositions: but he had found all in vain. All in vain; because Death, in approaching him had stalked with his black shadow before him, and enveloped the victim. And it was the mournful influence of the unperceived shadow that caused him to feel—although he neither saw nor heard—to feel the presence of my head within the room.",240,1,false,"Q2_DOMINANCE: The dominant cognitive work in this passage is character interiority — the narrator's analytical account of what the old man feels, why he feels it, and the narrator's own psychological state. The mood signal (dread-filled, ominous) is present but operates as a byproduct of character psychology rather than as the primary authorial construction the reader is meant to detect. The passage is structured around the narrator explaining and cataloguing a character's terror in real time ('I knew what the old man felt,' 'His fears had been ever since growing upon him,' 'He had been trying to fancy them causeless'). The reader's primary cognitive work is tracking the narrator's disturbing intimacy with the victim's fear — a character-emotion and unreliable-narrator primitive — not reading diction, imagery, and rhythm as authorial mood-construction devices. The authorial mood signal cannot be cleanly separated from the character-emotion primitive without resolving the character psychology layer first.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Berenice and I were cousins, and we grew up together in my paternal halls. Yet differently we grew—I, ill of health, and buried in gloom—she, agile, graceful, and overflowing with energy; hers, the ramble on the hill-side—mine the studies of the cloister; I, living within my own heart, and addicted, body and soul, to the most intense and painful meditation—she, roaming carelessly through life, with no thought of the shadows in her path, or the silent flight of the raven-winged hours. Berenice!—I call upon her name—Berenice!—and from the gray ruins of memory a thousand tumultuous recollections are startled at the sound! Ah, vividly is her image before me now, as in the early days of her light-heartedness and joy! Oh, gorgeous yet fantastic beauty! Oh, sylph amid the shrubberies of Arnheim! Oh, Naiad among its fountains! And then—then all is mystery and terror, and a tale which should not be told. Disease—a fatal disease, fell like the simoon upon her frame; and, even while I gazed upon her, the spirit of change swept over her, pervading her mind, her habits, and her character, and, in a manner the most subtle and terrible, disturbing even the identity of her person! Alas! the destroyer came and went!—and the victim—where is she? I knew her not—or knew her no longer as Berenice.",219,1,false,"Q3: Schema-gated allusions and vocabulary density create accessibility barriers that prevent a Title I 9th grader from reliably detecting the mood signal from words on the page alone. 'Sylph amid the shrubberies of Arnheim' and 'Naiad among its fountains' are classical allusions (sylph = elemental spirit, Naiad = water nymph) that are not contextualized within the passage. Their function — contrasting former ethereal beauty against present ruin — is partially recoverable from surrounding context, but not reliably so for the target population. Additionally, 'simoon' (a hot desert wind) is a zero-context vocabulary item that blocks access to the central metaphor of sudden destructive onset. The cumulative effect is schema-gating: the mood signal depends on decoding multiple unglossed classical/exotic references. Q4 secondary: Even setting aside Q3, the passage is cognitively overloaded — dense rhetorical apostrophe, anaphora, classical allusion, archaic diction ('cloister,' 'raven-winged hours,' 'sylph,' 'Naiad,' 'simoon'), and a compressed emotional arc from contrast to loss all compete simultaneously, creating overload that would block target skill isolation for the target population.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Among the numerous train of maladies superinduced by that fatal and primary one which effected a revolution of so horrible a kind in the moral and physical being of my cousin, may be mentioned as the most distressing and obstinate in its nature, a species of epilepsy not unfrequently terminating in _trance_ itself—trance very nearly resembling positive dissolution, and from which her manner of recovery was in most instances, startlingly abrupt. In the mean time my own disease—for I have been told that I should call it by no other appellation—my own disease, then, grew rapidly upon me, and assumed finally a monomaniac character of a novel and extraordinary form—hourly and momently gaining vigor—and at length obtaining over me the most incomprehensible ascendancy. This monomania, if I must so term it, consisted in a morbid irritability of those properties of the mind in metaphysical science termed the _attentive_. It is more than probable that I am not understood; but I fear, indeed, that it is in no manner possible to convey to the mind of the merely general reader, an adequate idea of that nervous _intensity of interest_ with which, in my case, the powers of meditation (not to speak technically) busied and buried themselves, in the contemplation of even the most ordinary objects of the universe.",217,1,false,"Q2/Q3/Q4 triple failure: The passage is dominated by first-person psychological self-analysis and clinical-register narration rather than authorial mood creation in the reader. The target skill signal (reader-directed mood) is subordinate to interior character cognition. Q3 fails because detection of mood requires parsing dense pseudo-clinical vocabulary ('metaphysical science,' 'monomaniac character,' 'morbid irritability of those properties of the mind in metaphysical science termed the attentive') that is schema-gated behind period-specific psychological and philosophical discourse — the terms are not resolvable from sentence context alone. Q4 fails due to severe cognitive overload: latinate diction density, recursive self-referential syntax ('my own disease—for I have been told that I should call it by no other appellation—my own disease, then'), and embedded clause stacking would block access for a Title I 9th grader before any mood work could begin.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Yet let me not be misapprehended. The undue, earnest, and morbid attention thus excited by objects in their own nature frivolous, must not be confounded in character with that ruminating propensity common to all mankind, and more especially indulged in by persons of ardent imagination. It was not even, as might be at first supposed, an extreme condition, or exaggeration of such propensity, but primarily and essentially distinct and different. In the one instance, the dreamer, or enthusiast, being interested by an object usually _not_ frivolous, imperceptibly loses sight of this object in a wilderness of deductions and suggestions issuing therefrom, until, at the conclusion of a day-dream _often replete with luxury_, he finds the _incitamentum_, or first cause of his musings, entirely vanished and forgotten. In my case, the primary object was _invariably frivolous_, although assuming, through the medium of my distempered vision, a refracted and unreal importance. Few deductions, if any, were made; and those few pertinaciously returning in upon the original object as a centre. The meditations were _never_ pleasurable; and, at the termination of the reverie, the first cause, so far from being out of sight, had attained that supernaturally exaggerated interest which was the prevailing feature of the disease. In a word, the powers of mind more particularly exercised were, with me, as I have said before, the _attentive_, and are, with the day-dreamer, the _speculative_.",231,1,false,"Q1 fail: The passage does not create a mood in the reader that can be named using canonical vocabulary. This is analytic, expository prose — the narrator is clinically distinguishing between two types of mental rumination. The dominant cognitive work is intellectual classification and self-diagnosis, not authorial mood-making through diction, imagery, omission, or rhythm. No canonical mood term (tense, melancholy, ominous, foreboding, unsettling, etc.) is meaningfully supported as the dominant signal a reader would experience. The passage produces intellectual engagement or mild unease at most, but these are incidental byproducts of abstract argument, not the primary authorial craft signal. Q3 and Q4 compound the rejection: the vocabulary density ('incitamentum,' 'pertinaciously,' 'distempered vision,' 'refracted importance,' 'imperceptibly loses sight') creates severe cognitive load for a Title I 9th grader, and the abstract psychological argument requires sustained inferential tracking across a single dense paragraph that would block access even if a mood signal were present.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","Thus it will appear that, shaken from its balance only by trivial things, my reason bore resemblance to that ocean-crag spoken of by Ptolemy Hephestion, which steadily resisting the attacks of human violence, and the fiercer fury of the waters and the winds, trembled only to the touch of the flower called Asphodel. And although, to a careless thinker, it might appear a matter beyond doubt, that the alteration produced by her unhappy malady, in the _moral_ condition of Berenice, would afford me many objects for the exercise of that intense and abnormal meditation whose nature I have been at some trouble in explaining, yet such was not in any degree the case. In the lucid intervals of my infirmity, her calamity, indeed, gave me pain, and, taking deeply to heart that total wreck of her fair and gentle life, I did not fail to ponder, frequently and bitterly, upon the wonder-working means by which so strange a revolution had been so suddenly brought to pass. But these reflections partook not of the idiosyncrasy of my disease, and were such as would have occurred, under similar circumstances, to the ordinary mass of mankind. True to its own character, my disorder revelled in the less important but more startling changes wrought in the _physical_ frame of Berenice—in the singular and most appalling distortion of her personal identity.",226,1,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is character psychology — the narrator's clinical self-analysis of his own mental disorder and its fixation on Berenice's physical deterioration. Mood created in the reader (unsettling, dread-filled) is subordinate to the first-person introspective narration about the nature of a mental condition. The reader is primarily parsing the narrator's logic and self-description, not receiving authorial mood signal as the primary cognitive task. Q3 ACCESSIBILITY FAIL: The passage is schema-gated in multiple ways. The allusion to 'Ptolemy Hephestion' and 'the flower called Asphodel' functions as a comparative anchor for the narrator's psychological state, and while the surface sentence is parseable, the symbolic/tonal weight of the Asphodel reference carries period-classical allusion load that a Title I 9th grader cannot resolve from words on the page alone. The phrase 'moral condition of Berenice' vs. '_physical_ frame of Berenice' distinction requires tracking a novel-level character deterioration arc not present in this single paragraph. The passage presupposes knowledge of who Berenice is and what her malady entails. Q4 ISOLATION FAIL: The passage is cognitively overloaded — dense embedded clauses, archaic diction ('idiosyncrasy of my disease,' 'partook not of,' 'lucid intervals of my infirmity,' 'wonder-working means'), a classical allusion, and a complex rhetorical structure of negation ('yet such was not in any degree the case') layered over first-person psychological confession. Vocabulary density and syntactic complexity would block access for the target population before any mood detection could occur.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","I found myself within a strange city, where all things might have served to blot from recollection the sweet dreams I had dreamed so long in the Valley of the Many-Colored Grass. The pomps and pageantries of a stately court, and the mad clangor of arms, and the radiant loveliness of women, bewildered and intoxicated my brain. But as yet my soul had proved true to its vows, and the indications of the presence of Eleonora were still given me in the silent hours of the night. Suddenly these manifestations they ceased, and the world grew dark before mine eyes, and I stood aghast at the burning thoughts which possessed, at the terrible temptations which beset me; for there came from some far, far distant and unknown land, into the gay court of the king I served, a maiden to whose beauty my whole recreant heart yielded at once—at whose footstool I bowed down without a struggle, in the most ardent, in the most abject worship of love. What, indeed, was my passion for the young girl of the valley in comparison with the fervor, and the delirium, and the spirit-lifting ecstasy of adoration with which I poured out my whole soul in tears at the feet of the ethereal Ermengarde?—Oh, bright was the seraph Ermengarde! and in that knowledge I had room for none other. Oh, divine was the angel Ermengarde! and as I looked down into the depths of her memorial eyes, I thought only of them—and of her.",251,1,false,"Q2 dominance fail: the dominant cognitive work in this passage is tracking character interiority — the narrator's confession of betrayal, romantic obsession, and guilt — not the authorial construction of mood in the reader. Any mood signal (wistful, haunting) is subordinate to and generated by the character's explicit emotional declarations rather than operating as an independent authorial layer. Q3 accessibility fail: the passage depends on schema the student cannot resolve from the page alone — 'Eleonora,' 'the Valley of the Many-Colored Grass,' the vows, the manifestations, and the figure of Ermengarde all function as novel-level metaphors and references that require prior reading of the source story to carry their symbolic and tonal weight. A student reading only this passage cannot identify what the vows were, who Eleonora is, why her manifestations ceasing is tonally significant, or what the 'Valley' represents. The mood signal — to the extent one exists — is schema-gated behind the full narrative context of 'Eleonora.'",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","After the very minute and elaborate paper by Arago, to say nothing of the summary in ‘Silliman’s Journal,’ with the detailed statement just published by Lieutenant Maury, it will not be supposed, of course, that in offering a few hurried remarks in reference to Von Kempelen’s discovery, I have any design to look at the subject in a scientific point of view. My object is simply, in the first place, to say a few words of Von Kempelen himself (with whom, some years ago, I had the honor of a slight personal acquaintance), since every thing which concerns him must necessarily, at this moment, be of interest; and, in the second place, to look in a general way, and speculatively, at the results of the discovery.

It may be as well, however, to premise the cursory observations which I have to offer, by denying, very decidedly, what seems to be a general impression (gleaned, as usual in a case of this kind, from the newspapers), viz.: that this discovery, astounding as it unquestionably is, is unanticipated.",176,2,false,"Q1 fail: No detectable mood signal is present in this passage. The prose is expository and procedural — a narrator introducing a topic, disclaiming scientific intent, and establishing personal connection to a subject. No diction, imagery, rhythm, or omission creates a reader mood nameable from the canonical vocabulary (tense, melancholy, ominous, hopeful, foreboding, eerie, etc.). The dominant register is dry academic throat-clearing.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","As the sleep-waker pronounced these latter words, in a feeble tone, I observed on his countenance a singular expression, which somewhat alarmed me, and induced me to awake him at once. No sooner had I done this, than, with a bright smile irradiating all his features, he fell back upon his pillow and expired. I noticed that in less than a minute afterward his corpse had all the stern rigidity of stone. His brow was of the coldness of ice. Thus, ordinarily, should it have appeared, only after long pressure from Azrael’s hand. Had the sleep-waker, indeed, during the latter portion of his discourse, been addressing me from out the region of the shadows?

Of course I shall not pretend to consider it any matter for wonder, that the extraordinary case of M. Valdemar has excited discussion. It would have been a miracle had it not—especially under the circumstances. Through the desire of all parties concerned, to keep the affair from the public, at least for the present, or until we had farther opportunities for investigation—through our endeavors to effect this—a garbled or exaggerated account made its way into society, and became the source of many unpleasant misrepresentations; and, very naturally, of a great deal of disbelief.",207,2,false,"Q2 DOMINANCE FAIL: The two paragraphs operate at fundamentally different registers. Paragraph 1 carries a genuine eerie/unsettling/foreboding mood signal through the corpse imagery, the coldness of ice, and the rhetorical question about 'the region of the shadows.' Paragraph 2 pivots entirely away from mood into expository, quasi-journalistic narrative about managing public perception and disputing 'misrepresentations' — this paragraph's dominant cognitive work is plot-level explanation and narrator credibility framing, not mood creation. The target skill is therefore not dominant across the passage as a whole; it competes with a substantial expository/plot-explanation primitive in paragraph 2, which dilutes and arguably subordinates the mood signal.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","This condition was nearly unaltered for a quarter of an hour. At the expiration of this period, however, a natural although a very deep sigh escaped the bosom of the dying man, and the stertorous breathing ceased—that is to say, its stertorousness was no longer apparent; the intervals were undiminished. The patient’s extremities were of an icy coldness.

At five minutes before eleven I perceived unequivocal signs of the mesmeric influence. The glassy roll of the eye was changed for that expression of uneasy inward examination which is never seen except in cases of sleep-waking, and which it is quite impossible to mistake. With a few rapid lateral passes I made the lids quiver, as in incipient sleep, and with a few more I closed them altogether. I was not satisfied, however, with this, but continued the manipulations vigorously, and with the fullest exertion of the will, until I had completely stiffened the limbs of the slumberer, after placing them in a seemingly easy position. The legs were at full length; the arms were nearly so, and reposed on the bed at a moderate distance from the loin. The head was very slightly elevated.",194,2,false,"Q2 dominance fail: the passage is dominated by clinical procedural narration — a first-person account of mesmeric manipulation steps, physiological observation, and technical description. Any eerie or unsettling mood signal is subordinate to the foregrounded medical-procedural register. The target skill is not the primary cognitive work a reader performs; plot/procedure action is. Q3 also fails: detection of an 'eerie' or 'unsettling' mood requires the reader to bring outside schema — specifically, that mesmerism applied to a dying man is transgressive or disturbing. The words on the page, stripped of that cultural/historical knowledge, read as neutral clinical reportage ('with a few rapid lateral passes I made the lids quiver'; 'I had completely stiffened the limbs'). A Title I 9th grader without the schema of mesmerism as a gothic/pseudo-scientific transgression cannot reliably detect the mood signal from the text alone. Q4 fails due to vocabulary density ('stertorous,' 'stertorousness,' 'mesmeric,' 'unequivocal,' 'incipient,' 'manipulations') which would block access before the student reaches any mood-relevant content. Q5 fails: the passage lacks sufficient discrete pointable elements that split cleanly into target-supporting vs. non-supporting; nearly all elements operate at the same neutral-clinical register.",,,,,,v4,rejected_by_filter
mood_misreading,2148,The Works of Edgar Allan Poe — Volume 2,"Poe, Edgar Allan","One night, returning home, much intoxicated, from one of my haunts about town, I fancied that the cat avoided my presence. I seized him; when, in his fright at my violence, he inflicted a slight wound upon my hand with his teeth. The fury of a demon instantly possessed me. I knew myself no longer. My original soul seemed, at once, to take its flight from my body and a more than fiendish malevolence, gin-nurtured, thrilled every fibre of my frame. I took from my waistcoat-pocket a pen-knife, opened it, grasped the poor beast by the throat, and deliberately cut one of its eyes from the socket! I blush, I burn, I shudder, while I pen the damnable atrocity.

When reason returned with the morning—when I had slept off the fumes of the night’s debauch—I experienced a sentiment half of horror, half of remorse, for the crime of which I had been guilty; but it was, at best, a feeble and equivocal feeling, and the soul remained untouched. I again plunged into excess, and soon drowned in wine all memory of the deed.",183,2,false,"Q2 DOMINANCE FAIL: The dominant cognitive work in this passage is tracking character emotion and interior psychological states — the narrator's fury, remorse, and moral deterioration — not the mood the author creates in the reader. The passage is written in first-person confessional mode, which foregrounds what the narrator feels (rage, guilt, feeble remorse) rather than an atmospheric or tonal signal directed at the reader. Any reader mood (dread, horror, unsettling) is subordinate to and derived from character psychology, not from authorial diction and imagery operating independently of character interiority. The primary cognitive work demanded is character-affect reading, not mood-as-authorial-construct. Q5 also fails because most pointable elements are character-emotion statements rather than discrete authorial mood signals, making evidence discrimination between 'what the narrator feels' and 'what mood the author creates in the reader' impossible to construct cleanly at this grade level.",,,,,,v4,rejected_by_filter
